sensor_id,node_id,component,probe_x_m,probe_y_m,probe_z_m,cst_probe_item,item_x_m,item_y_m,item_z_m,distance_m,status,result_ids,result_id,frequency_index,n_points,target_frequency_ghz,selected_frequency_ghz,frequency_error_ghz,h_real,h_imag,error
57,57,Hx,0.047406362772,-0.339785503543,3.93072916667,1D Results\Probes\H-Field\H-Field (0.0474064 -0.339786 3.93073)(X) [1],0.0474064,-0.339786,3.93073,9.707184792109e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.951769107753e-13,-3.461003361314e-12,
57,57,Hy,0.047406362772,-0.339785503543,3.93072916667,1D Results\Probes\H-Field\H-Field (0.0474064 -0.339786 3.93073)(Y) [1],0.0474064,-0.339786,3.93073,9.707184792109e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.896148457361e-06,-1.770154164489e-06,
57,57,Hz,0.047406362772,-0.339785503543,3.93072916667,1D Results\Probes\H-Field\H-Field (0.0474064 -0.339786 3.93073)(Z) [1],0.0474064,-0.339786,3.93073,9.707184792109e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.645706446036e-05,9.442064631256e-06,
58,58,Hx,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\H-Field\H-Field (0.193685 0.28129 3.92344)(X) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.928305036109e-12,-1.478561167560e-11,
58,58,Hy,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\H-Field\H-Field (0.193685 0.28129 3.92344)(Y) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-4.068124059180e-06,-1.942174290169e-06,
58,58,Hz,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\H-Field\H-Field (0.193685 0.28129 3.92344)(Z) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.379694263963e-05,-7.632938801035e-06,
59,59,Hx,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\H-Field\H-Field (-0.331153 -0.0761976 3.91615)(X) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.117982799899e-12,2.460704451234e-11,
59,59,Hy,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\H-Field\H-Field (-0.331153 -0.0761976 3.91615)(Y) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-4.387671531922e-06,-2.260566520385e-06,
59,59,Hz,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\H-Field\H-Field (-0.331153 -0.0761976 3.91615)(Z) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.984942996559e-06,2.124413575604e-06,
60,60,Hx,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\H-Field\H-Field (0.294015 -0.166577 3.90885)(X) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.621993756358e-12,-2.487436020731e-11,
60,60,Hy,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\H-Field\H-Field (0.294015 -0.166577 3.90885)(Y) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-4.848538834466e-06,-2.518668219739e-06,
60,60,Hz,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\H-Field\H-Field (0.294015 -0.166577 3.90885)(Z) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.846094650502e-06,4.436660603703e-06,
61,61,Hx,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\H-Field\H-Field (-0.103643 0.319481 3.90156)(X) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.486409308983e-12,8.082425597233e-12,
61,61,Hy,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\H-Field\H-Field (-0.103643 0.319481 3.90156)(Y) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.162265900097e-06,-2.607706797371e-06,
61,61,Hz,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\H-Field\H-Field (-0.103643 0.319481 3.90156)(Z) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.574473778602e-05,-9.228331440415e-06,
62,62,Hx,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\H-Field\H-Field (-0.13846 -0.303562 3.89427)(X) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.448380357529e-12,1.214594096559e-11,
62,62,Hy,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\H-Field\H-Field (-0.13846 -0.303562 3.89427)(Y) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.488337694954e-06,-2.833309291588e-06,
62,62,Hz,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\H-Field\H-Field (-0.13846 -0.303562 3.89427)(Z) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.493866141287e-05,8.869786176652e-06,
63,63,Hx,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\H-Field\H-Field (0.304941 0.129372 3.88698)(X) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.015115268350e-12,-3.201937145609e-11,
63,63,Hy,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\H-Field\H-Field (0.304941 0.129372 3.88698)(Y) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.756373066599e-06,-3.142147512235e-06,
63,63,Hz,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\H-Field\H-Field (0.304941 0.129372 3.88698)(Z) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-6.541397770943e-06,-3.633847983009e-06,
64,64,Hx,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\H-Field\H-Field (-0.309813 0.10973 3.87969)(X) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.186428932708e-11,3.210004878000e-11,
64,64,Hy,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\H-Field\H-Field (-0.309813 0.10973 3.87969)(Y) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-6.047808363307e-06,-3.379699066907e-06,
64,64,Hz,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\H-Field\H-Field (-0.309813 0.10973 3.87969)(Z) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.699552719461e-06,-3.105523104392e-06,
65,65,Hx,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\H-Field\H-Field (0.153029 -0.287749 3.8724)(X) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.949532511452e-12,-1.916604481249e-11,
65,65,Hy,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\H-Field\H-Field (0.153029 -0.287749 3.8724)(Y) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-6.307078880670e-06,-3.490749069056e-06,
65,65,Hz,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\H-Field\H-Field (0.153029 -0.287749 3.8724)(Z) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.430133425009e-05,8.169177856039e-06,
66,66,Hx,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\H-Field\H-Field (0.0807949 0.31269 3.8651)(X) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.121952139473e-12,-1.089133205827e-11,
66,66,Hy,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\H-Field\H-Field (0.0807949 0.31269 3.8651)(Y) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-6.639317134507e-06,-3.716658910668e-06,
66,66,Hz,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\H-Field\H-Field (0.0807949 0.31269 3.8651)(Z) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.557723686122e-05,-8.891772685942e-06,
67,67,Hx,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\H-Field\H-Field (-0.268159 -0.174279 3.85781)(X) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.160779800185e-11,3.181420717745e-11,
67,67,Hy,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\H-Field\H-Field (-0.268159 -0.174279 3.85781)(Y) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.054171119464e-06,-3.940352495225e-06,
67,67,Hz,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\H-Field\H-Field (-0.268159 -0.174279 3.85781)(Z) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.305697188894e-06,4.433908376403e-06,
68,68,Hx,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\H-Field\H-Field (0.312159 -0.052081 3.85052)(X) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.158353912125e-12,-4.257654932378e-11,
68,68,Hy,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\H-Field\H-Field (0.312159 -0.052081 3.85052)(Y) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.156525785715e-06,-4.276674972385e-06,
68,68,Hz,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\H-Field\H-Field (0.312159 -0.052081 3.85052)(Z) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.919253549627e-06,1.486845816171e-06,
69,69,Hx,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\H-Field\H-Field (-0.19281 0.246469 3.84323)(X) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.211334747963e-11,2.566545241523e-11,
69,69,Hy,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\H-Field\H-Field (-0.19281 0.246469 3.84323)(Y) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.420120922157e-06,-4.445723487560e-06,
69,69,Hz,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\H-Field\H-Field (-0.19281 0.246469 3.84323)(Z) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.190415438196e-05,-6.311658341104e-06,
70,70,Hx,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\H-Field\H-Field (-0.024023 -0.308231 3.83594)(X) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.440308623937e-12,1.416148276793e-12,
70,70,Hy,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\H-Field\H-Field (-0.024023 -0.308231 3.83594)(Y) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.842455875681e-06,-4.378450875372e-06,
70,70,Hz,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\H-Field\H-Field (-0.024023 -0.308231 3.83594)(Z) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.552574227340e-05,8.374801165119e-06,
71,71,Hx,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\H-Field\H-Field (0.223012 0.208335 3.82865)(X) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.377907112293e-12,-3.560944023740e-11,
71,71,Hy,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\H-Field\H-Field (0.223012 0.208335 3.82865)(Y) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.170867159037e-06,-4.627016691204e-06,
71,71,Hz,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\H-Field\H-Field (0.223012 0.208335 3.82865)(Z) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.930487964639e-06,-5.283539885784e-06,
72,72,Hx,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\H-Field\H-Field (-0.30096 -0.00293644 3.82135)(X) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.573148578818e-11,4.453246855653e-11,
72,72,Hy,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\H-Field\H-Field (-0.30096 -0.00293644 3.82135)(Y) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.480908755347e-06,-5.007869560424e-06,
72,72,Hz,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\H-Field\H-Field (-0.30096 -0.00293644 3.82135)(Z) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.026622390014e-07,7.361884894023e-08,
73,73,Hx,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\H-Field\H-Field (0.220592 -0.198157 3.81406)(X) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.416539649670e-12,-3.800762316086e-11,
73,73,Hy,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\H-Field\H-Field (0.220592 -0.198157 3.81406)(Y) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.789412730191e-06,-5.056055427099e-06,
73,73,Hz,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\H-Field\H-Field (0.220592 -0.198157 3.81406)(Z) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,9.438190330977e-06,5.049813328121e-06,
74,74,Hx,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\H-Field\H-Field (-0.0283482 0.290446 3.80677)(X) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-4.810812349256e-12,2.633989562292e-12,
74,74,Hy,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\H-Field\H-Field (-0.0283482 0.290446 3.80677)(Y) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.002906303471e-06,-5.122263057832e-06,
74,74,Hz,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\H-Field\H-Field (-0.0283482 0.290446 3.80677)(Z) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.471543462717e-05,-7.887746631779e-06,
75,75,Hx,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\H-Field\H-Field (-0.17231 -0.229348 3.79948)(X) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.090091650146e-11,2.903276549233e-11,
75,75,Hy,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\H-Field\H-Field (-0.17231 -0.229348 3.79948)(Y) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.320265160078e-06,-5.693651247162e-06,
75,75,Hz,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\H-Field\H-Field (-0.17231 -0.229348 3.79948)(Z) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.117868439605e-05,6.180739026757e-06,
76,76,Hx,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\H-Field\H-Field (0.27683 0.0517577 3.79219)(X) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.030721400003e-11,-5.171524236857e-11,
76,76,Hy,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\H-Field\H-Field (0.27683 0.0517577 3.79219)(Y) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.942410370078e-06,-5.589741559695e-06,
76,76,Hz,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\H-Field\H-Field (0.27683 0.0517577 3.79219)(Z) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.869697487999e-06,-1.442142774642e-06,
77,77,Hx,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\H-Field\H-Field (-0.234394 0.14591 3.7849)(X) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.838210935100e-11,4.257419334317e-11,
77,77,Hy,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\H-Field\H-Field (-0.234394 0.14591 3.7849)(Y) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.028673415007e-05,-5.447792843872e-06,
77,77,Hz,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\H-Field\H-Field (-0.234394 0.14591 3.7849)(Z) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.243842370993e-06,-4.081421941858e-06,
78,78,Hx,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\H-Field\H-Field (0.0727035 -0.260297 3.7776)(X) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.111457730381e-12,-1.551746214996e-11,
78,78,Hy,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\H-Field\H-Field (0.0727035 -0.260297 3.7776)(Y) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.055486259951e-05,-5.952756876174e-06,
78,78,Hz,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\H-Field\H-Field (0.0727035 -0.260297 3.7776)(Z) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.316206262607e-05,7.200936813318e-06,
79,79,Hx,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\H-Field\H-Field (0.119429 0.235543 3.77031)(X) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.088703946757e-12,-2.618289098515e-11,
79,79,Hy,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\H-Field\H-Field (0.119429 0.235543 3.77031)(Y) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.107788306649e-05,-6.311670495951e-06,
79,79,Hz,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\H-Field\H-Field (0.119429 0.235543 3.77031)(Z) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.130163853104e-05,-6.489432773402e-06,
80,80,Hx,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\H-Field\H-Field (-0.241065 -0.0907118 3.76302)(X) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.857611348992e-11,4.806826478062e-11,
80,80,Hy,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\H-Field\H-Field (-0.241065 -0.0907118 3.76302)(Y) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.153334667927e-05,-5.963797972315e-06,
80,80,Hz,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\H-Field\H-Field (-0.241065 -0.0907118 3.76302)(Z) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.731943211939e-06,2.543451628586e-06,
81,81,Hx,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\H-Field\H-Field (0.232621 -0.0933768 3.75573)(X) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.894566161310e-12,-5.317603020831e-11,
81,81,Hy,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\H-Field\H-Field (0.232621 -0.0933768 3.75573)(Y) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.196548274691e-05,-6.161878756121e-06,
81,81,Hz,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\H-Field\H-Field (0.232621 -0.0933768 3.75573)(Z) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.833686169802e-06,2.617065284812e-06,
82,82,Hx,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\H-Field\H-Field (-0.105286 0.219388 3.74844)(X) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.178106409436e-11,2.029510477762e-11,
82,82,Hy,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\H-Field\H-Field (-0.105286 0.219388 3.74844)(Y) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.249957718019e-05,-6.830271578669e-06,
82,82,Hz,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\H-Field\H-Field (-0.105286 0.219388 3.74844)(Z) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.042500350827e-05,-5.941526807577e-06,
83,83,Hx,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\H-Field\H-Field (-0.0683068 -0.225452 3.74115)(X) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.799429905716e-12,1.238168059194e-11,
83,83,Hy,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\H-Field\H-Field (-0.0683068 -0.225452 3.74115)(Y) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.284609496272e-05,-7.029889550047e-06,
83,83,Hz,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\H-Field\H-Field (-0.0683068 -0.225452 3.74115)(Z) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.095529501880e-05,5.923997667390e-06,
84,84,Hx,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\H-Field\H-Field (0.195543 0.115884 3.73385)(X) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.964371249327e-12,-5.081931359955e-11,
84,84,Hy,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\H-Field\H-Field (0.195543 0.115884 3.73385)(Y) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.314211156060e-05,-6.973440353175e-06,
84,84,Hz,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\H-Field\H-Field (0.195543 0.115884 3.73385)(Z) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.941998367735e-06,-3.164386406156e-06,
85,85,Hx,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\H-Field\H-Field (-0.213828 0.0448271 3.72656)(X) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.084972212713e-11,5.056892971323e-11,
85,85,Hy,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\H-Field\H-Field (-0.213828 0.0448271 3.72656)(Y) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.360900789993e-05,-7.320325851595e-06,
