sensor_id,sample_surface,x_m,y_m,z_m,theta_deg,phi_deg,radius_m,e_theta_x,e_theta_y,e_theta_z,e_phi_x,e_phi_y,e_phi_z,intended_monitor_kind,coordinate_unit,angle_unit,field_components_required
72,upper_hemisphere_2pi,9.351417404402463,0.0,9.030558815966964,46.00000000000001,0.0,13.0,0.6946583704589971,0.0,-0.7193398003386512,-0.0,1.0,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
73,upper_hemisphere_2pi,8.78745792880591,3.198373120951884,9.030558815966964,46.00000000000001,20.0,13.0,0.6527653446874835,0.2375871554267616,-0.7193398003386512,-0.3420201433256687,0.9396926207859084,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
74,upper_hemisphere_2pi,7.163601337928605,6.010975240556962,9.030558815966964,46.00000000000001,40.0,13.0,0.5321391845561992,0.4465177934960852,-0.7193398003386512,-0.6427876096865393,0.766044443118978,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
75,upper_hemisphere_2pi,4.675708702201233,8.098565033604473,9.030558815966964,46.00000000000001,59.99999999999999,13.0,0.3473291852294986,0.6015917957689931,-0.7193398003386512,-0.8660254037844386,0.5000000000000001,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
76,upper_hemisphere_2pi,1.6238565908773046,9.209348361508846,9.030558815966964,46.00000000000001,80.0,13.0,0.1206261601312843,0.684104948922847,-0.7193398003386512,-0.984807753012208,0.1736481776669304,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
77,upper_hemisphere_2pi,-1.6238565908773035,9.209348361508846,9.030558815966964,46.00000000000001,100.0,13.0,-0.1206261601312842,0.684104948922847,-0.7193398003386512,-0.984807753012208,-0.1736481776669303,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
78,upper_hemisphere_2pi,-4.675708702201231,8.098565033604473,9.030558815966964,46.00000000000001,120.0,13.0,-0.3473291852294984,0.6015917957689932,-0.7193398003386512,-0.8660254037844387,-0.4999999999999998,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
79,upper_hemisphere_2pi,-7.163601337928604,6.010975240556964,9.030558815966964,46.00000000000001,140.0,13.0,-0.5321391845561991,0.4465177934960854,-0.7193398003386512,-0.6427876096865395,-0.7660444431189779,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
80,upper_hemisphere_2pi,-8.78745792880591,3.198373120951886,9.030558815966964,46.00000000000001,160.0,13.0,-0.6527653446874834,0.2375871554267618,-0.7193398003386512,-0.3420201433256689,-0.9396926207859084,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
81,upper_hemisphere_2pi,-9.351417404402463,1.145218339179233e-15,9.030558815966964,46.00000000000001,180.0,13.0,-0.6946583704589971,8.507111498835272e-17,-0.7193398003386512,-1.2246467991473532e-16,-1.0,0.0,true_nearfield_field_monitor,m,deg,Ex;Ey;Ez complex
