sensor_id,node_id,component,probe_x_m,probe_y_m,probe_z_m,cst_probe_item,item_x_m,item_y_m,item_z_m,distance_m,status,result_ids,result_id,frequency_index,n_points,target_frequency_ghz,selected_frequency_ghz,frequency_error_ghz,e_real,e_imag,error
57,57,Ey,0.047406362772,-0.339785503543,3.93072916667,1D Results\Probes\E-Field\E-Field (0.0474064 -0.339786 3.93073)(Y) [1],0.0474064,-0.339786,3.93073,9.707184792109e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.738160618587e-04,2.765002559515e-04,
57,57,Ez,0.047406362772,-0.339785503543,3.93072916667,1D Results\Probes\E-Field\E-Field (0.0474064 -0.339786 3.93073)(Z) [1],0.0474064,-0.339786,3.93073,9.707184792109e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.048861236994e-04,5.966718431581e-05,
58,58,Ex,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\E-Field\E-Field (0.193685 0.28129 3.92344)(X) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.007514352600e-03,2.946985465755e-03,
58,58,Ey,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\E-Field\E-Field (0.193685 0.28129 3.92344)(Y) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.306089550085e-03,-9.502754423044e-04,
58,58,Ez,0.193684942094,0.281290466955,3.9234375,1D Results\Probes\E-Field\E-Field (0.193685 0.28129 3.92344)(Z) [1],0.193685,0.28129,3.92344,2.543894666921e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,9.097617158925e-04,2.514995783821e-04,
59,59,Ex,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\E-Field\E-Field (-0.331153 -0.0761976 3.91615)(X) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.248421814178e-04,1.566371877265e-03,
59,59,Ey,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\E-Field\E-Field (-0.331153 -0.0761976 3.91615)(Y) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.549997718153e-03,-4.019876596248e-04,
59,59,Ez,-0.331153151311,-0.0761975662947,3.91614583333,1D Results\Probes\E-Field\E-Field (-0.331153 -0.0761976 3.91615)(Z) [1],-0.331153,-0.0761976,3.91615,4.169552728534e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.698254566867e-03,-4.278718419187e-04,
60,60,Ex,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\E-Field\E-Field (0.294015 -0.166577 3.90885)(X) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.334893398407e-03,1.993696395616e-03,
60,60,Ey,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\E-Field\E-Field (0.294015 -0.166577 3.90885)(Y) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.787112476380e-03,7.919090677686e-04,
60,60,Ez,0.294014577107,-0.166576905705,3.90885416667,1D Results\Probes\E-Field\E-Field (0.294015 -0.166577 3.90885)(Z) [1],0.294015,-0.166577,3.90885,4.189137014092e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.605169652911e-03,4.322165156796e-04,
61,61,Ex,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\E-Field\E-Field (-0.103643 0.319481 3.90156)(X) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.664460514447e-03,3.233910146307e-03,
61,61,Ey,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\E-Field\E-Field (-0.103643 0.319481 3.90156)(Y) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.904425440646e-03,5.556347267770e-04,
61,61,Ez,-0.103643026708,0.31948111307,3.9015625,1D Results\Probes\E-Field\E-Field (-0.103643 0.319481 3.90156)(Z) [1],-0.103643,0.319481,3.90156,2.502698172310e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-6.166088651666e-04,-1.688918474991e-04,
62,62,Ex,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\E-Field\E-Field (-0.13846 -0.303562 3.89427)(X) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.169738568764e-03,3.067223823127e-03,
62,62,Ey,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\E-Field\E-Field (-0.13846 -0.303562 3.89427)(Y) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.486436491300e-03,-7.230250306548e-04,
62,62,Ez,-0.138460498105,-0.303562240373,3.89427083333,1D Results\Probes\E-Field\E-Field (-0.13846 -0.303562 3.89427)(Z) [1],-0.13846,-0.303562,3.89427,1.000163315917e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.950831248118e-04,-2.394208512726e-04,
63,63,Ex,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\E-Field\E-Field (0.304941 0.129372 3.88698)(X) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.997835675672e-04,1.761241960873e-03,
63,63,Ey,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\E-Field\E-Field (0.304941 0.129372 3.88698)(Y) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.333367560150e-03,-6.375138576629e-04,
63,63,Ez,0.304941393693,0.129371703417,3.88697916667,1D Results\Probes\E-Field\E-Field (0.304941 0.129372 3.88698)(Z) [1],0.304941,0.129372,3.88698,9.681913769859e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.043672557398e-03,5.505591610376e-04,
64,64,Ex,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\E-Field\E-Field (-0.309813 0.10973 3.87969)(X) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.102344267346e-04,1.738719604123e-03,
64,64,Ey,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\E-Field\E-Field (-0.309813 0.10973 3.87969)(Y) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.036456011706e-03,5.399904593878e-04,
64,64,Ez,-0.309813379442,0.10972954143,3.8796875,1D Results\Probes\E-Field\E-Field (-0.309813 0.10973 3.87969)(Z) [1],-0.309813,0.10973,3.87969,2.569876003970e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.198194693193e-03,-5.983440631237e-04,
65,65,Ex,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\E-Field\E-Field (0.153029 -0.287749 3.8724)(X) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.847211247993e-03,2.991404382448e-03,
65,65,Ey,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\E-Field\E-Field (0.153029 -0.287749 3.8724)(Y) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.664217237017e-03,7.546194990353e-04,
65,65,Ez,0.15302878807,-0.287748790912,3.87239583333,1D Results\Probes\E-Field\E-Field (0.153029 -0.287749 3.8724)(Z) [1],0.153029,-0.287749,3.8724,4.177292305188e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.171806729917e-03,3.239698438592e-04,
66,66,Ex,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\E-Field\E-Field (0.0807949 0.31269 3.8651)(X) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.915953517087e-03,3.239852754063e-03,
66,66,Ey,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\E-Field\E-Field (0.0807949 0.31269 3.8651)(Y) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.439837932667e-03,-4.145811532792e-04,
66,66,Ez,0.0807948878943,0.312690422366,3.86510416667,1D Results\Probes\E-Field\E-Field (0.0807949 0.31269 3.8651)(Z) [1],0.0807949,0.31269,3.8651,4.188039932468e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.247407507848e-04,1.876889323818e-04,
67,67,Ex,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\E-Field\E-Field (-0.268159 -0.174279 3.85781)(X) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.279962070183e-03,2.187476643709e-03,
67,67,Ey,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\E-Field\E-Field (-0.268159 -0.174279 3.85781)(Y) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.673352316439e-03,-7.839604062327e-04,
67,67,Ez,-0.268159444272,-0.174279164823,3.8578125,1D Results\Probes\E-Field\E-Field (-0.268159 -0.174279 3.85781)(Z) [1],-0.268159,-0.174279,3.85781,2.544512572352e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.218331045105e-03,-6.746739529704e-04,
68,68,Ex,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\E-Field\E-Field (0.312159 -0.052081 3.85052)(X) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.244570710579e-04,1.784599522128e-03,
68,68,Ey,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\E-Field\E-Field (0.312159 -0.052081 3.85052)(Y) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.015584671221e-03,2.479733699408e-04,
68,68,Ez,0.312159487588,-0.0520810238109,3.85052083333,1D Results\Probes\E-Field\E-Field (0.312159 -0.052081 3.85052)(Z) [1],0.312159,-0.052081,3.85052,9.657887480046e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.716161457103e-03,7.630062843689e-04,
69,69,Ex,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\E-Field\E-Field (-0.19281 0.246469 3.84323)(X) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.161651976866e-03,2.888102983492e-03,
69,69,Ey,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\E-Field\E-Field (-0.19281 0.246469 3.84323)(Y) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.864629828466e-03,7.745293796451e-04,
69,69,Ez,-0.192810395297,0.2464691812,3.84322916667,1D Results\Probes\E-Field\E-Field (-0.19281 0.246469 3.84323)(Z) [1],-0.19281,0.246469,3.84323,9.399638542518e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.792284315571e-03,-5.417070603178e-04,
70,70,Ex,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\E-Field\E-Field (-0.024023 -0.308231 3.83594)(X) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.437769498833e-03,3.281895231309e-03,
70,70,Ey,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\E-Field\E-Field (-0.024023 -0.308231 3.83594)(Y) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-4.119485587304e-04,-1.286601113757e-04,
70,70,Ez,-0.0240229506746,-0.308231072306,3.8359375,1D Results\Probes\E-Field\E-Field (-0.024023 -0.308231 3.83594)(Z) [1],-0.024023,-0.308231,3.83594,2.501531761192e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.155518390203e-04,-7.061887405344e-05,
71,71,Ex,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\E-Field\E-Field (0.223012 0.208335 3.82865)(X) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.602614350035e-03,2.598697786554e-03,
71,71,Ey,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\E-Field\E-Field (0.223012 0.208335 3.82865)(Y) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.730500270357e-03,-8.011761894887e-04,
71,71,Ez,0.223011764394,0.208335072678,3.82864583333,1D Results\Probes\E-Field\E-Field (0.223012 0.208335 3.82865)(Z) [1],0.223012,0.208335,3.82865,4.173958692772e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.243577954360e-03,6.909322461585e-04,
72,72,Ex,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\E-Field\E-Field (-0.30096 -0.00293644 3.82135)(X) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.079446337903e-03,2.091627798601e-03,
72,72,Ey,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\E-Field\E-Field (-0.30096 -0.00293644 3.82135)(Y) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-7.190273895142e-05,-6.611964165531e-06,
72,72,Ez,-0.300960202612,-0.00293643938832,3.82135416667,1D Results\Probes\E-Field\E-Field (-0.30096 -0.00293644 3.82135)(Z) [1],-0.30096,-0.00293644,3.82135,4.171593327106e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.083300899483e-03,-8.852368696915e-04,
73,73,Ex,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\E-Field\E-Field (0.220592 -0.198157 3.81406)(X) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.647196559485e-03,2.743319921652e-03,
73,73,Ey,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\E-Field\E-Field (0.220592 -0.198157 3.81406)(Y) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.577790710122e-03,7.491542036875e-04,
73,73,Ez,0.220592326036,-0.198157189594,3.8140625,1D Results\Probes\E-Field\E-Field (0.220592 -0.198157 3.81406)(Z) [1],0.220592,-0.198157,3.81406,2.528289017826e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.406416183843e-03,7.375971766067e-04,
74,74,Ex,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\E-Field\E-Field (-0.0283482 0.290446 3.80677)(X) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.310873888500e-03,3.532821134464e-03,
74,74,Ey,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\E-Field\E-Field (-0.0283482 0.290446 3.80677)(Y) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.609876262017e-04,1.369748435695e-04,
74,74,Ez,-0.0283481783019,0.290445984541,3.80677083333,1D Results\Probes\E-Field\E-Field (-0.0283482 0.290446 3.80677)(Z) [1],-0.0283482,0.290446,3.80677,8.337557655436e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.922347871086e-04,-9.542809927472e-05,
75,75,Ex,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\E-Field\E-Field (-0.17231 -0.229348 3.79948)(X) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.613891231150e-03,3.214160206009e-03,
75,75,Ey,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\E-Field\E-Field (-0.17231 -0.229348 3.79948)(Y) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.385724352675e-03,-6.362281056283e-04,
75,75,Ez,-0.17231025311,-0.229348145998,3.79947916667,1D Results\Probes\E-Field\E-Field (-0.17231 -0.229348 3.79948)(Z) [1],-0.17231,-0.229348,3.79948,8.830735967085e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.034009099684e-03,-5.804305071520e-04,
76,76,Ex,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\E-Field\E-Field (0.27683 0.0517577 3.79219)(X) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.919800679065e-03,2.407020747979e-03,
76,76,Ey,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\E-Field\E-Field (0.27683 0.0517577 3.79219)(Y) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.663521817043e-04,-2.332897763752e-04,
76,76,Ez,0.276830454948,0.0517577439354,3.7921875,1D Results\Probes\E-Field\E-Field (0.27683 0.0517577 3.79219)(Z) [1],0.27683,0.0517577,3.79219,2.541438176273e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.296572751790e-03,9.517620925821e-04,
77,77,Ex,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\E-Field\E-Field (-0.234394 0.14591 3.7849)(X) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.253118085884e-03,2.522417662662e-03,
77,77,Ey,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\E-Field\E-Field (-0.234394 0.14591 3.7849)(Y) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.025686214912e-03,6.250038026293e-04,
77,77,Ez,-0.234394005023,0.145909725145,3.78489583333,1D Results\Probes\E-Field\E-Field (-0.234394 0.14591 3.7849)(Z) [1],-0.234394,0.14591,3.7849,4.175728606078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.963025136042e-03,-8.525707908610e-04,
78,78,Ex,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\E-Field\E-Field (0.0727035 -0.260297 3.7776)(X) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.993905053971e-03,3.657105919634e-03,
78,78,Ey,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\E-Field\E-Field (0.0727035 -0.260297 3.7776)(Y) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.075250127091e-03,3.087674761004e-04,
78,78,Ez,0.0727035072171,-0.260296548871,3.77760416667,1D Results\Probes\E-Field\E-Field (0.0727035 -0.260297 3.7776)(Z) [1],0.0727035,-0.260297,3.7776,4.191027123656e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,8.814826402969e-04,2.616476436770e-04,
79,79,Ex,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\E-Field\E-Field (0.119429 0.235543 3.77031)(X) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.540666239603e-03,3.556070304481e-03,
79,79,Ey,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\E-Field\E-Field (0.119429 0.235543 3.77031)(Y) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.631665151732e-03,-4.354893316935e-04,
79,79,Ez,0.119428669306,0.235542873574,3.7703125,1D Results\Probes\E-Field\E-Field (0.119429 0.235543 3.77031)(Z) [1],0.119429,0.235543,3.77031,2.524943971032e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.591270531458e-03,4.274227089263e-04,
80,80,Ex,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\E-Field\E-Field (-0.241065 -0.0907118 3.76302)(X) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.964279229423e-03,2.556689726296e-03,
80,80,Ey,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\E-Field\E-Field (-0.241065 -0.0907118 3.76302)(Y) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.307893583041e-03,-3.974810383056e-04,
80,80,Ez,-0.241064828014,-0.0907117592178,3.76302083333,1D Results\Probes\E-Field\E-Field (-0.241065 -0.0907118 3.76302)(Z) [1],-0.241065,-0.0907118,3.76302,8.518692746689e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.367964977701e-03,-9.613535731787e-04,
81,81,Ex,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\E-Field\E-Field (0.232621 -0.0933768 3.75573)(X) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.179179745574e-03,2.622983774210e-03,
81,81,Ey,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\E-Field\E-Field (0.232621 -0.0933768 3.75573)(Y) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.294916858306e-03,3.971466234711e-04,
81,81,Ez,0.232620995921,-0.0933768292431,3.75572916667,1D Results\Probes\E-Field\E-Field (0.232621 -0.0933768 3.75573)(Z) [1],0.232621,-0.0933768,3.75573,8.338529159827e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.364315606770e-03,9.639723963647e-04,
82,82,Ex,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\E-Field\E-Field (-0.105286 0.219388 3.74844)(X) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.725084445447e-03,3.568964248940e-03,
82,82,Ey,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\E-Field\E-Field (-0.105286 0.219388 3.74844)(Y) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.302372505609e-03,3.682731440946e-04,
82,82,Ez,-0.105285844175,0.219388239453,3.7484375,1D Results\Probes\E-Field\E-Field (-0.105286 0.219388 3.74844)(Z) [1],-0.105286,0.219388,3.74844,2.516270885530e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.531643918387e-03,-4.124775027157e-04,
83,83,Ex,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\E-Field\E-Field (-0.0683068 -0.225452 3.74115)(X) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.029415718516e-03,3.745397801744e-03,
83,83,Ey,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\E-Field\E-Field (-0.0683068 -0.225452 3.74115)(Y) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.458234080786e-04,-2.476400800733e-04,
83,83,Ez,-0.0683067632352,-0.225452226637,3.74114583333,1D Results\Probes\E-Field\E-Field (-0.0683068 -0.225452 3.74115)(Z) [1],-0.0683068,-0.225452,3.74115,4.172991117932e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.879328050037e-04,-2.898245105513e-04,
84,84,Ex,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\E-Field\E-Field (0.195543 0.115884 3.73385)(X) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.030842216499e-03,2.884905709576e-03,
84,84,Ey,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\E-Field\E-Field (0.195543 0.115884 3.73385)(Y) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.371934011382e-03,-4.010633392646e-04,
84,84,Ez,0.195543298908,0.115884484084,3.73385416667,1D Results\Probes\E-Field\E-Field (0.195543 0.115884 3.73385)(Z) [1],0.195543,0.115884,3.73385,4.205332591078e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.158228864025e-03,8.811789766626e-04,
85,85,Ex,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\E-Field\E-Field (-0.213828 0.0448271 3.72656)(X) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.634354650497e-03,2.976062907471e-03,
85,85,Ey,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\E-Field\E-Field (-0.213828 0.0448271 3.72656)(Y) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.889727289839e-04,1.623901814976e-04,
85,85,Ez,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\E-Field\E-Field (-0.213828 0.0448271 3.72656)(Z) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.534497519834e-03,-1.037005709050e-03,
86,86,Ex,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\E-Field\E-Field (0.121879 -0.169814 3.71927)(X) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.460962288968e-03,3.320583734070e-03,
