sample_id,sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,radius_m,frequency_hz,polarization,e_real,e_imag,source_config,carrier_model,working_state,cst_project,cst_farfield_item,extraction_method
L1_short_dipole_x_1p2G,40,0.9895905601619148,5.61224695271157,11.68432260188917,26.0,80.0,13.0,1200000000,Ex,-0.0001908989779560017,5.007573118440527e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,40,0.9895905601619148,5.61224695271157,11.68432260188917,26.0,80.0,13.0,1200000000,Ey,6.312617875629567e-06,-1.655846526238029e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,40,0.9895905601619148,5.61224695271157,11.68432260188917,26.0,80.0,13.0,1200000000,Ez,1.313587970164965e-05,-3.44576682996976e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,41,-0.9895905601619142,5.61224695271157,11.68432260188917,26.0,100.0,13.0,1200000000,Ex,-0.0001907873290453612,5.048916488169546e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,41,-0.9895905601619142,5.61224695271157,11.68432260188917,26.0,100.0,13.0,1200000000,Ey,-6.308786661338529e-06,1.669470663486176e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,41,-0.9895905601619142,5.61224695271157,11.68432260188917,26.0,100.0,13.0,1200000000,Ez,-1.312826394245468e-05,3.474238147706498e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,42,-2.849412454129002,4.935327142270958,11.68432260188917,26.0,120.0,13.0,1200000000,Ex,-0.0001827362439087251,4.806142132893651e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,42,-2.849412454129002,4.935327142270958,11.68432260188917,26.0,120.0,13.0,1200000000,Ey,-1.598061387960491e-05,4.202886604242498e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,42,-2.849412454129002,4.935327142270958,11.68432260188917,26.0,120.0,13.0,1200000000,Ez,-3.781317812233931e-05,9.945308437925154e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,43,-4.365553153279065,3.663134040801277,11.68432260188917,26.0,140.0,13.0,1200000000,Ex,-0.0001705117756421552,4.393111344523951e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,43,-4.365553153279065,3.663134040801277,11.68432260188917,26.0,140.0,13.0,1200000000,Ey,-1.819768382395943e-05,4.688222269446626e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,43,-4.365553153279065,3.663134040801277,11.68432260188917,26.0,140.0,13.0,1200000000,Ez,-5.800230683779326e-05,1.494395783060983e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,44,-5.35514371344098,1.949112911910295,11.68432260188917,26.0,160.0,13.0,1200000000,Ex,-0.000159876099079987,3.984239819035274e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,44,-5.35514371344098,1.949112911910295,11.68432260188917,26.0,160.0,13.0,1200000000,Ey,-1.190839155472787e-05,2.967303897099499e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,44,-5.35514371344098,1.949112911910295,11.68432260188917,26.0,160.0,13.0,1200000000,Ez,-7.128771735929147e-05,1.776552778716665e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,45,-5.698824908258007,6.979047682799377e-16,11.68432260188917,26.0,180.0,13.0,1200000000,Ex,-0.0001559182522339927,3.722580551654223e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,45,-5.698824908258007,6.979047682799377e-16,11.68432260188917,26.0,180.0,13.0,1200000000,Ey,-1.768920925937665e-08,3.828539539176674e-09,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,45,-5.698824908258007,6.979047682799377e-16,11.68432260188917,26.0,180.0,13.0,1200000000,Ez,-7.604641276675019e-05,1.815623848603247e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,46,-5.355143713440981,-1.949112911910294,11.68432260188917,26.0,200.0,13.0,1200000000,Ex,-0.0001606668357539631,3.656035395906659e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,46,-5.355143713440981,-1.949112911910294,11.68432260188917,26.0,200.0,13.0,1200000000,Ey,1.193487283936489e-05,-2.716186501068768e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,46,-5.355143713440981,-1.949112911910294,11.68432260188917,26.0,200.0,13.0,1200000000,Ez,-7.164570931632147e-05,1.630319548468162e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,47,-4.365553153279065,-3.663134040801276,11.68432260188917,26.0,220.0,13.0,1200000000,Ex,-0.0001720943239186039,3.733803930115485e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,47,-4.365553153279065,-3.663134040801276,11.68432260188917,26.0,220.0,13.0,1200000000,Ey,1.834181929257374e-05,-3.979764919292864e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,47,-4.365553153279065,-3.663134040801276,11.68432260188917,26.0,220.0,13.0,1200000000,Ez,-5.854839849362169e-05,1.270272893990176e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,48,-2.849412454129006,-4.935327142270956,11.68432260188917,26.0,240.0,13.0,1200000000,Ex,-0.0001850106236656734,3.852619394570327e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,48,-2.849412454129006,-4.935327142270956,11.68432260188917,26.0,240.0,13.0,1200000000,Ey,1.616447307521288e-05,-3.366221886409236e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,48,-2.849412454129006,-4.935327142270956,11.68432260188917,26.0,240.0,13.0,1200000000,Ez,-3.829016261825923e-05,7.973385686998343e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,49,-0.9895905601619144,-5.61224695271157,11.68432260188917,26.0,260.0,13.0,1200000000,Ex,-0.0001934671225629283,3.915881855219176e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,49,-0.9895905601619144,-5.61224695271157,11.68432260188917,26.0,260.0,13.0,1200000000,Ey,6.392484927750745e-06,-1.293932644205734e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,49,-0.9895905601619144,-5.61224695271157,11.68432260188917,26.0,260.0,13.0,1200000000,Ez,-1.331502385159956e-05,2.695006695706368e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,50,0.9895905601619122,-5.612246952711571,11.68432260188917,26.0,280.0,13.0,1200000000,Ex,-0.0001935542219712425,3.873936713876103e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,50,0.9895905601619122,-5.612246952711571,11.68432260188917,26.0,280.0,13.0,1200000000,Ey,-6.39522165166863e-06,1.280038009869945e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,50,0.9895905601619122,-5.612246952711571,11.68432260188917,26.0,280.0,13.0,1200000000,Ez,1.332108612702689e-05,-2.666155640197755e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,51,2.849412454129004,-4.935327142270957,11.68432260188917,26.0,300.0,13.0,1200000000,Ex,-0.0001852548415829574,3.737075670277518e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,51,2.849412454129004,-4.935327142270957,11.68432260188917,26.0,300.0,13.0,1200000000,Ey,-1.618566508572935e-05,3.265233495928604e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,51,2.849412454129004,-4.935327142270957,11.68432260188917,26.0,300.0,13.0,1200000000,Ez,3.834076786859984e-05,-7.734269854564993e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,52,4.365553153279065,-3.663134040801277,11.68432260188917,26.0,320.0,13.0,1200000000,Ex,-0.000172454000911104,3.569085732002661e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,52,4.365553153279065,-3.663134040801277,11.68432260188917,26.0,320.0,13.0,1200000000,Ey,-1.838000104165656e-05,3.804167030889651e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,52,4.365553153279065,-3.663134040801277,11.68432260188917,26.0,320.0,13.0,1200000000,Ez,5.867081245057088e-05,-1.21423522614816e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,53,5.355143713440978,-1.949112911910298,11.68432260188917,26.0,339.9999999999999,13.0,1200000000,Ex,-0.000161096680666344,3.467356062815672e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,53,5.355143713440978,-1.949112911910298,11.68432260188917,26.0,339.9999999999999,13.0,1200000000,Ey,-1.196664338356793e-05,2.57598325516738e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,53,5.355143713440978,-1.949112911910298,11.68432260188917,26.0,339.9999999999999,13.0,1200000000,Ez,7.183741550064097e-05,-1.546183070705071e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,54,7.641208279802152,0.0,10.51722092687432,36.00000000000001,0.0,13.0,1200000000,Ex,-0.0001267210683560588,2.830172742117051e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,54,7.641208279802152,0.0,10.51722092687432,36.00000000000001,0.0,13.0,1200000000,Ey,2.39798997632043e-08,-4.842180561661195e-09,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,54,7.641208279802152,0.0,10.51722092687432,36.00000000000001,0.0,13.0,1200000000,Ez,9.206824535495112e-05,-2.056240858749587e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,55,7.180387034418268,2.613447151039219,10.51722092687432,36.00000000000001,20.0,13.0,1200000000,Ex,-0.000134112914362861,3.196461947932212e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,55,7.180387034418268,2.613447151039219,10.51722092687432,36.00000000000001,20.0,13.0,1200000000,Ey,2.14504873329774e-05,-5.112077934843496e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,55,7.180387034418268,2.613447151039219,10.51722092687432,36.00000000000001,20.0,13.0,1200000000,Ez,8.623218269694526e-05,-2.055278625957061e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,56,5.853505141457164,4.911674005291018,10.51722092687432,36.00000000000001,40.0,13.0,1200000000,Ex,-0.0001533803549621652,3.875846611572461e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,56,5.853505141457164,4.911674005291018,10.51722092687432,36.00000000000001,40.0,13.0,1200000000,Ey,3.27438006773654e-05,-8.27387522769275e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,56,5.853505141457164,4.911674005291018,10.51722092687432,36.00000000000001,40.0,13.0,1200000000,Ez,7.007419801032387e-05,-1.770755830835778e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,57,3.820604139901077,6.617480485916654,10.51722092687432,36.00000000000001,59.99999999999999,13.0,1200000000,Ex,-0.0001752967901398554,4.639105167702867e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,57,3.820604139901077,6.617480485916654,10.51722092687432,36.00000000000001,59.99999999999999,13.0,1200000000,Ey,2.871258053270966e-05,-7.598397644613992e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,57,3.820604139901077,6.617480485916654,10.51722092687432,36.00000000000001,59.99999999999999,13.0,1200000000,Ez,4.561420779117938e-05,-1.207159161501843e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,58,1.326881892961104,7.525121156330236,10.51722092687432,36.00000000000001,80.0,13.0,1200000000,Ex,-0.0001895124818808714,5.167849927824221e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,58,1.326881892961104,7.525121156330236,10.51722092687432,36.00000000000001,80.0,13.0,1200000000,Ey,1.131752380859223e-05,-3.086139950272413e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,58,1.326881892961104,7.525121156330236,10.51722092687432,36.00000000000001,80.0,13.0,1200000000,Ez,1.581168105194128e-05,-4.311755760558067e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,59,-1.326881892961103,7.525121156330236,10.51722092687432,36.00000000000001,100.0,13.0,1200000000,Ex,-0.000189357944377542,5.222870369413286e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,59,-1.326881892961103,7.525121156330236,10.51722092687432,36.00000000000001,100.0,13.0,1200000000,Ey,-1.13081798185002e-05,3.118956996224733e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,59,-1.326881892961103,7.525121156330236,10.51722092687432,36.00000000000001,100.0,13.0,1200000000,Ez,-1.57988698389448e-05,4.357690331434483e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,60,-3.820604139901075,6.617480485916656,10.51722092687432,36.00000000000001,120.0,13.0,1200000000,Ex,-0.0001748930140827538,4.785544995979398e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,60,-3.820604139901075,6.617480485916656,10.51722092687432,36.00000000000001,120.0,13.0,1200000000,Ey,-2.864632279463856e-05,7.838214100916704e-06,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,60,-3.820604139901075,6.617480485916656,10.51722092687432,36.00000000000001,120.0,13.0,1200000000,Ez,-4.550921720532912e-05,1.245267188799919e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
L1_short_dipole_x_1p2G,61,-5.853505141457163,4.91167400529102,10.51722092687432,36.00000000000001,140.0,13.0,1200000000,Ex,-0.0001528582229784078,4.072065666660121e-05,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],"FarfieldPlot linear E-field, spherical-to-Cartesian at measurement radius"
