sample_id,grid_index,theta_deg,phi_deg,radius_m,frequency_hz,e_theta_real,e_theta_imag,e_phi_real,e_phi_imag,power,source_config,carrier_model,working_state,cst_project,cst_farfield_item,extraction_method
L1_short_dipole_x_1p2G,1235,42.611111,55.0,13.0,1200000000,-8.093411367839293e-05,2.157167188415851e-05,0.0001570807525748794,-4.186672822067643e-05,3.344285354617929e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1236,42.611111,60.0,13.0,1200000000,-7.050222171961308e-05,1.900882273445518e-05,0.0001659501051951109,-4.474290881859908e-05,3.487326391296927e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1237,42.611111,65.0,13.0,1200000000,-5.955232516872479e-05,1.622343439020441e-05,0.000173555017097843,-4.727982253731915e-05,3.616640483540777e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1238,42.611111,70.0,13.0,1200000000,-4.816675694497919e-05,1.324201205948999e-05,0.0001798416260265813,-4.944150137742898e-05,3.728285986831942e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1239,42.611111,75.0,13.0,1200000000,-3.643065979488196e-05,1.00946030930398e-05,0.0001847658334357121,-5.119634552031131e-05,3.818857298452485e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1240,42.611111,80.0,13.0,1200000000,-2.44313752898324e-05,6.814342556632867e-06,0.0001882935208218684,-5.251782576699052e-05,3.885589936981914e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1241,42.611111,85.0,13.0,1200000000,-1.22578317301522e-05,3.436919453070933e-06,0.0001904006989971944,-5.338508648258927e-05,3.926446049142538e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1242,42.611111,90.0,13.0,1200000000,6.54835975071447e-11,-2.356918971871622e-11,0.0001910735931381457,-5.378343208240955e-05,3.940177556128963e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1243,42.611111,95.0,13.0,1200000000,1.225203805272954e-05,-3.457542201472019e-06,0.0001903086666923026,-5.370468331057414e-05,3.926364866221148e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1244,42.611111,100.0,13.0,1200000000,2.440803119193453e-05,-6.896077803800091e-06,0.000188112587280148,-5.314739320582627e-05,3.885429877354852e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1245,42.611111,105.0,13.0,1200000000,3.637880044162003e-05,-1.027616269663691e-05,0.0001845021375955173,-5.211691660082188e-05,3.818622841463119e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1246,42.611111,110.0,13.0,1200000000,4.807648755599411e-05,-1.355912553741636e-05,0.0001795040740065644,-5.062533112818071e-05,3.727983527785317e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1247,42.611111,115.0,13.0,1200000000,5.941518452514257e-05,-1.670777895091926e-05,0.0001731549351165011,-4.86912118722661e-05,3.616277969841913e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1248,42.611111,120.0,13.0,1200000000,7.031148505054067e-05,-1.968707216574587e-05,0.0001655008019981738,-4.633926587329606e-05,3.486912876418644e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1249,42.611111,125.0,13.0,1200000000,8.068502291699131e-05,-2.246469250105181e-05,0.0001565970112122108,-4.359983653105718e-05,3.343830499841441e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1250,42.611111,130.0,13.0,1200000000,9.045899668316579e-05,-2.501160110393172e-05,0.0001465078211027531,-4.050829145124949e-05,3.191387359128288e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1251,42.611111,135.0,13.0,1200000000,9.956067994908776e-05,-2.730249029930161e-05,0.0001353060312865998,-3.710431032674141e-05,3.034220691582159e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1252,42.611111,140.0,13.0,1200000000,0.0001079219161620245,-2.931615221067885e-05,0.0001230725547575085,-3.34310919661932e-05,2.877106841311473e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1253,42.611111,145.0,13.0,1200000000,0.0001154795965096802,-3.103575086372779e-05,0.0001098959416606277,-2.953450151203629e-05,2.724815981475449e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1254,42.611111,150.0,13.0,1200000000,0.0001221761189459214,-3.244899271253256e-05,9.587185358792207e-05,-2.546218018846432e-05,2.581967609907972e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1255,42.611111,155.0,13.0,1200000000,0.0001279598258289204,-3.354819334788071e-05,8.11024872326037e-05,-2.12626405692138e-05,2.452891162236466e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1256,42.611111,160.0,13.0,1200000000,0.0001327854170583515,-3.433024097558374e-05,6.569594643633215e-05,-1.698437035486089e-05,2.341495864331849e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1257,42.611111,165.0,13.0,1200000000,0.0001366143350124568,-3.479646001376795e-05,4.976556207589856e-05,-1.267496701913169e-05,2.251153611805172e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1258,42.611111,170.0,13.0,1200000000,0.0001394151170443156,-3.49523807792483e-05,3.342915986267596e-05,-8.380324456622327e-06,2.184598234974039e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1259,42.611111,175.0,13.0,1200000000,0.0001411637108340394,-3.480742364991649e-05,1.68082769555963e-05,-4.143890987329654e-06,2.143844000431196e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1260,42.611111,180.0,13.0,1200000000,0.0001418437475429276,-3.437450824525207e-05,2.732929320096659e-08,-6.015803388229106e-09,2.130125631720484e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1261,42.611111,185.0,13.0,1200000000,0.0001414467675053909,-3.366960001123635e-05,-1.678726729978257e-05,3.996601753971071e-06,2.143861517161495e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1262,42.611111,190.0,13.0,1200000000,0.0001399723931478637,-3.271120808736918e-05,-3.350801792054559e-05,7.83134875145254e-06,2.184641126630576e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1263,42.611111,195.0,13.0,1200000000,0.0001374284439581489,-3.151984943833827e-05,-5.000730568606144e-05,1.147001304789577e-05,2.251236993867168e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1264,42.611111,200.0,13.0,1200000000,0.000133830988653667,-3.011749492474772e-05,-6.615837817288043e-05,1.48889710212007e-05,2.341640948509617e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1265,42.611111,205.0,13.0,1200000000,0.0001292043302146893,-2.852701324817127e-05,-8.183635497288376e-05,1.806924778185871e-05,2.453123614173786e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1266,42.611111,210.0,13.0,1200000000,0.0001235809201531374,-2.677162852563346e-05,-9.691924695847634e-05,2.099645265973436e-05,2.582315537510123e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1267,42.611111,215.0,13.0,1200000000,0.0001170011992647409,-2.48744066270239e-05,-0.0001112889768189631,2.366059631349115e-05,2.725307691375583e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1268,42.611111,220.0,13.0,1200000000,0.0001095133631403876,-2.285778435541122e-05,-0.0001248323895937493,2.605579919850603e-05,2.877768517551536e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1269,42.611111,225.0,13.0,1200000000,0.00010117305186271,-2.074315408524917e-05,-0.0001374422413275289,2.817990424261973e-05,3.035074156887691e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1270,42.611111,230.0,13.0,1200000000,9.204296455179065e-05,-1.855051462992712e-05,-0.0001490181536389464,3.003400932544738e-05,3.192448074663903e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1271,42.611111,235.0,13.0,1200000000,8.219240071000312e-05,-1.629819693292506e-05,-0.0001594675219490424,3.16219374473465e-05,3.345105944223034e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1272,42.611111,240.0,13.0,1200000000,7.169673160942545e-05,-1.400267072357273e-05,-0.0001687063653678584,3.294966422773906e-05,3.488401419922087e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1273,42.611111,245.0,13.0,1200000000,6.063680622315804e-05,-1.1678435619099e-05,-0.0001766601067849716,3.402472352273855e-05,3.617968326753062e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1274,42.611111,250.0,13.0,1200000000,4.909829738385183e-05,-9.337997368651986e-06,-0.0001832642725377022,3.48556124468272e-05,3.72985483086667e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1275,42.611111,255.0,13.0,1200000000,3.717099492126758e-05,-6.991927111222094e-06,-0.0001884651021131368,3.545121689278243e-05,3.820645340185973e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1276,42.611111,260.0,13.0,1200000000,2.494805345344022e-05,-4.648998751052808e-06,-0.0001922200596417524,3.582027776013469e-05,3.887566218799505e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1277,42.611111,265.0,13.0,1200000000,1.252520325761522e-05,-2.316396936406681e-06,-0.0001944982404171137,3.597091654252954e-05,3.928571877367456e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1278,42.611111,270.0,13.0,1200000000,-6.678999729889223e-11,1.424681587710752e-11,-0.0001952806672793039,3.591023673214304e-05,3.942408411521342e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1279,42.611111,275.0,13.0,1200000000,-1.252934485229378e-05,2.295373800397501e-06,-0.0001945604733772555,3.564401474303419e-05,3.928652681109464e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1280,42.611111,280.0,13.0,1200000000,-2.49641408284654e-05,4.565471132906486e-06,-0.00019234296952538,3.517649082662894e-05,3.887725528668603e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1281,42.611111,285.0,13.0,1200000000,-3.720673061861418e-05,6.806372923764385e-06,-0.0001886455960437101,3.451026686275076e-05,3.820878694132841e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1282,42.611111,290.0,13.0,1200000000,-4.916099066946543e-05,9.014044952054762e-06,-0.0001834977605739642,3.364631408436592e-05,3.730155859712462e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1283,42.611111,295.0,13.0,1200000000,-6.073321387863319e-05,1.11839844470818e-05,-0.0001769405648594668,3.258408986913728e-05,3.618329118152756e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1284,42.611111,300.0,13.0,1200000000,-7.183289843376244e-05,1.331087812052356e-05,-0.0001690264248353946,3.132175884413453e-05,3.488812964346009e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1285,42.611111,305.0,13.0,1200000000,-8.237350177013379e-05,1.538830012542753e-05,-0.0001598185895778861,2.9856509837287e-05,3.345558632895328e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1286,42.611111,310.0,13.0,1200000000,-9.227315251948072e-05,1.740846279169394e-05,-0.0001493905656941119,2.818495679769504e-05,3.192932216074784e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1287,42.611111,315.0,13.0,1200000000,-0.0001014553140678413,1.936203116369575e-05,-0.0001378254545987839,2.630360880916718e-05,3.035580477513538e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1288,42.611111,320.0,13.0,1200000000,-0.0001098493941175356,2.12380101807296e-05,-0.0001252152108194187,2.420939183396444e-05,2.878288613794834e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1289,42.611111,325.0,13.0,1200000000,-0.000117391295437862,2.302371087210264e-05,-0.0001116598300143827,2.190020292051915e-05,2.725834403370233e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1290,42.611111,330.0,13.0,1200000000,-0.0001240239037748754,2.470479927079599e-05,-9.726647578824391e-05,1.937547634342276e-05,2.582843221036945e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1291,42.611111,335.0,13.0,1200000000,-0.0001296975096608907,2.626542897064362e-05,-8.214855466580377e-05,1.663674054596805e-05,2.453648294092317e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1292,42.611111,340.0,13.0,1200000000,-0.0001343701616127388,2.768845544998998e-05,-6.642474875634313e-05,1.368814483294341e-05,2.342160345335057e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1293,42.611111,345.0,13.0,1200000000,-0.0001380079489305355,2.895572754587025e-05,-5.021801571931813e-05,1.05369355021443e-05,2.2517504238286e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1294,42.611111,350.0,13.0,1200000000,-0.0001405852130069463,3.004844886733078e-05,-3.365456564536562e-05,7.193862475559747e-06,2.185149284163655e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1295,42.611111,355.0,13.0,1200000000,-0.000142084686732669,3.094759955897867e-05,-1.686282440154222e-05,3.673499448316941e-06,2.144366156737762e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1296,45.0,0.0,13.0,1200000000,-0.0001369104528703822,3.033225597250765e-05,2.882989639578912e-08,-5.768985753307774e-09,1.966451872199899e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1297,45.0,5.0,13.0,1200000000,-0.0001362574382385652,3.079567033299447e-05,1.688761508898153e-05,-3.816167257396628e-06,1.981421746252491e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1298,45.0,10.0,13.0,1200000000,-0.0001345678579802783,3.102182599375808e-05,3.358515466805682e-05,-7.741741670854881e-06,2.025875926756291e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1299,45.0,15.0,13.0,1200000000,-0.0001318575054367064,3.099561661684249e-05,4.999448545097517e-05,-1.1751536756734e-05,2.098467718110198e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1300,45.0,20.0,13.0,1200000000,-0.0001281498973651776,3.070419214126857e-05,6.599152885074928e-05,-1.581068189402987e-05,2.197000315176697e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
L1_short_dipole_x_1p2G,1301,45.0,25.0,13.0,1200000000,-0.0001234760155642928,3.013745361354885e-05,8.145601954224571e-05,-1.988078851833607e-05,2.31849214017198e-08,orientation_x_short,level1_source_family_meshsafe_huygens,single_source_on,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,Farfields\farfield_1200MHz [1],FarfieldPlot linear E-field list evaluation
