sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,e_theta_x,e_theta_y,e_theta_z,e_phi_x,e_phi_y,e_phi_z,radius_m
122,2.0622615511620097,-11.695666442401748,5.287576359985403,66.0,280.0,0.07062907686047723,-0.4005573995352073,-0.9135454576426009,0.9848077530122081,0.17364817766692997,0.0,13.0
123,5.938045474676907,-10.284996459794852,5.287576359985403,66.0,300.0,0.20336832153790016,-0.35224426555364696,-0.9135454576426009,0.8660254037844386,0.5000000000000001,0.0,13.0
124,9.097613477728073,-7.633804113755083,5.287576359985403,66.0,320.0,0.3115783452410838,-0.2614452745746208,-0.9135454576426009,0.6427876096865396,0.7660444431189778,0.0,13.0
125,11.159875028890086,-4.061862328646677,5.287576359985403,66.0,339.99999999999994,0.38220742210156117,-0.13911212496058684,-0.9135454576426009,0.34202014332566943,0.9396926207859081,0.0,13.0
126,12.613844441587954,0.0,3.14498464279568,76.0,0.0,0.24192189559966767,0.0,-0.9702957262759965,-0.0,1.0,0.0,13.0
127,11.853136541501549,4.314188883799601,3.14498464279568,76.0,20.0,0.22733222010154663,0.0827421614066158,-0.9702957262759965,-0.3420201433256687,0.9396926207859084,0.0,13.0
128,9.66276544084566,8.10802291756616,3.14498464279568,76.0,40.0,0.18532292379293497,0.1555043970033469,-0.9702957262759965,-0.6427876096865393,0.766044443118978,0.0,13.0
129,6.306922220793979,10.923909725800305,3.14498464279568,76.0,59.99999999999999,0.12096094779983387,0.209510507320999,-0.9702957262759965,-0.8660254037844386,0.5000000000000001,0.0,13.0
130,2.1903711006558875,12.422211801365764,3.14498464279568,76.0,80.0,0.042009296308611686,0.2382465584099627,-0.9702957262759965,-0.984807753012208,0.17364817766693041,0.0,13.0
131,-2.190371100655886,12.422211801365764,3.14498464279568,76.0,100.0,-0.04200929630861166,0.2382465584099627,-0.9702957262759965,-0.984807753012208,-0.1736481776669303,0.0,13.0
132,-6.306922220793974,10.923909725800307,3.14498464279568,76.0,119.99999999999999,-0.12096094779983378,0.20951050732099902,-0.9702957262759965,-0.8660254037844387,-0.4999999999999998,0.0,13.0
133,-9.662765440845659,8.108022917566164,3.14498464279568,76.0,140.0,-0.18532292379293494,0.15550439700334695,-0.9702957262759965,-0.6427876096865395,-0.7660444431189779,0.0,13.0
134,-11.853136541501547,4.314188883799604,3.14498464279568,76.0,160.0,-0.2273322201015466,0.08274216140661585,-0.9702957262759965,-0.3420201433256689,-0.9396926207859083,0.0,13.0
135,-12.613844441587954,1.544750422033332e-15,3.14498464279568,76.0,180.0,-0.24192189559966767,2.962688750897932e-17,-0.9702957262759965,-1.2246467991473532e-16,-1.0,0.0,13.0
136,-11.853136541501549,-4.314188883799601,3.14498464279568,76.0,200.0,-0.22733222010154663,-0.08274216140661579,-0.9702957262759965,0.34202014332566866,-0.9396926207859084,0.0,13.0
137,-9.66276544084566,-8.10802291756616,3.14498464279568,76.0,220.0,-0.18532292379293497,-0.1555043970033469,-0.9702957262759965,0.6427876096865393,-0.766044443118978,0.0,13.0
138,-6.306922220793983,-10.923909725800304,3.14498464279568,76.0,239.99999999999997,-0.12096094779983395,-0.20951050732099896,-0.9702957262759965,0.8660254037844385,-0.5000000000000004,0.0,13.0
139,-2.1903711006558866,-12.422211801365764,3.14498464279568,76.0,260.0,-0.042009296308611666,-0.2382465584099627,-0.9702957262759965,0.984807753012208,-0.17364817766693033,0.0,13.0
140,2.190371100655882,-12.422211801365764,3.14498464279568,76.0,280.0,0.042009296308611575,-0.23824655840996273,-0.9702957262759965,0.9848077530122081,0.17364817766692997,0.0,13.0
141,6.306922220793979,-10.923909725800305,3.14498464279568,76.0,300.0,0.12096094779983387,-0.209510507320999,-0.9702957262759965,0.8660254037844386,0.5000000000000001,0.0,13.0
