sample_id,frequency_hz,lmax,lambda_reg,include_l0,mode_count,sensor_count,nearfield_row_count,farfield_row_count,farfield_shape,basis_condition,nearfield_fit_relative_error,theta_fit_relative_error,phi_fit_relative_error,correlation,nmse,main_lobe_error_deg,raw_peak_angular_distance_deg,peak_error_db,true_peak_theta_deg,true_peak_phi_deg,pred_peak_theta_deg,pred_peak_phi_deg,candidate,candidate_method,requested_sensor_count,missing_sensor_count,layout_path,component_sample_count,channel_count,mode_sensor_ratio,is_component_underdetermined
L1_halfwave_dipole_z_1p2G,1200000000.0,6,0.0,False,48,120,240,2664,37x72,2738.613854560773,0.005121051891254345,0.005121051891251887,0.027713127686865117,0.9999151303413586,0.00044364036970532134,0.0,144.7792774572807,0.08464239295940515,88.0,315.0,88.0,100.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-10,False,48,120,240,2664,37x72,2738.613854560773,0.005121051891286864,0.005121051891284407,0.02771312768691325,0.9999151307915649,0.00044363177586612866,0.0,144.7792774572807,0.08464145485305315,88.0,315.0,88.0,100.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-08,False,48,120,240,2664,37x72,2738.613854560773,0.005121052214165073,0.005121052214162615,0.02771312816499414,0.9999151752483081,0.0004427835725375785,0.0,144.7792774572807,0.0845488183211738,88.0,315.0,88.0,100.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-06,False,48,120,240,2664,37x72,2738.613854560773,0.00512313832543424,0.005123138325431782,0.0277158582920585,0.9999188310097752,0.0003788586685192795,0.0,149.74057587189336,0.07729790653343581,88.0,315.0,88.0,105.00000000000001,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,0.0,False,80,120,240,2664,37x72,374680.11241115874,0.0017793682049628934,0.0017793682049624786,0.00683496596587919,0.9988620383716306,0.015667663457988656,119.87920257674476,119.87920257674476,0.571906573034714,88.0,315.0,88.0,75.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-10,False,80,120,240,2664,37x72,374680.11241115874,0.0017804923689825293,0.001780492368982114,0.006840069151764801,0.9989194090517336,0.01291793735234059,119.87920257674476,119.87920257674476,0.5142412578793416,88.0,315.0,88.0,75.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-08,False,80,120,240,2664,37x72,374680.11241115874,0.0018687705554646823,0.0018687705554642842,0.006883480280662834,0.9994328934124339,0.00818207035445019,54.963664252284666,54.963664252284666,0.4056003197191372,88.0,315.0,88.0,260.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-06,False,80,120,240,2664,37x72,374680.11241115874,0.0029778791831654616,0.0029778791831652305,0.007026775110018391,0.9999260050447808,7.00231277903925e-05,0.0,124.40938518066625,-0.0143123551787438,88.0,315.0,83.222222,80.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,0.0,False,120,120,240,2664,37x72,5658173607169810.0,3.8766738626051105e-14,3.876532627202269e-14,1.796404796181943e-09,0.9913123548574503,0.012903396450227502,124.40938518066625,124.40938518066625,0.37815310558444276,88.0,315.0,83.222222,80.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,1e-10,False,120,120,240,2664,37x72,5658173607169810.0,9.235210239179988e-06,9.235210237841595e-06,0.0008535861865776341,0.9914404934795957,0.012736360606906494,124.40938518066625,124.40938518066625,0.3756582157285211,88.0,315.0,83.222222,80.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,1e-08,False,120,120,240,2664,37x72,5658173607169810.0,0.0005161951773743695,0.0005161951773743223,0.0013064064905710193,0.997029334087293,0.005606312512035172,55.016553574177706,55.016553574177706,0.2609018502817772,88.0,315.0,83.222222,260.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,1e-06,False,120,120,240,2664,37x72,5658173607169810.0,0.001284262871989984,0.0012842628719898917,0.002932972936827019,0.999955511310141,0.0011165749401241727,0.0,124.8660541176155,0.14410799156654241,88.0,315.0,88.0,80.0,fibonacci_snap_120,fibonacci_snap,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_short_dipole_z_1p2G,1200000000.0,2,0.0,False,8,120,240,2664,37x72,4.541850308603114,0.09431737225735418,0.09431737225735248,0.19342612001699025,0.9344964242811384,0.043282090699768634,66.00960180620626,66.00960180620626,-0.15533309241432727,88.0,185.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,2,1e-10,False,8,120,240,2664,37x72,4.541850308603114,0.09431737225735418,0.09431737225735248,0.19342612001699025,0.9344964242778514,0.043282090701716756,66.00960180620626,66.00960180620626,-0.15533309267545414,88.0,185.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,2,1e-08,False,8,120,240,2664,37x72,4.541850308603114,0.09431737225735423,0.09431737225735252,0.1934261200169903,0.9344964239523923,0.04328209089461449,66.00960180620626,66.00960180620626,-0.15533311852608742,88.0,185.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,2,1e-06,False,8,120,240,2664,37x72,4.541850308603114,0.09431737225766504,0.09431737225766333,0.19342612001710804,0.9344963914064548,0.04328211018439881,66.00960180620626,66.00960180620626,-0.15533570359001997,88.0,185.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,3,0.0,False,15,120,240,2664,37x72,19.310602360044232,0.0595066539914615,0.059506653991460066,0.1367901794714676,0.982094924688267,0.011928256734849065,65.27118721101367,65.27118721101367,0.08475923402132432,88.0,185.0,76.055556,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_short_dipole_z_1p2G,1200000000.0,3,1e-10,False,15,120,240,2664,37x72,19.310602360044232,0.05950665399146155,0.059506653991460115,0.1367901794714676,0.9820949246748556,0.011928256742205233,65.27118721101367,65.27118721101367,0.08475923344982422,88.0,185.0,76.055556,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_short_dipole_z_1p2G,1200000000.0,3,1e-08,False,15,120,240,2664,37x72,19.310602360044232,0.05950665399146178,0.059506653991460344,0.1367901794714682,0.982094923347102,0.011928257470483272,65.27118721101367,65.27118721101367,0.08475917687409762,88.0,185.0,76.055556,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_short_dipole_z_1p2G,1200000000.0,3,1e-06,False,15,120,240,2664,37x72,19.310602360044232,0.05950665399397383,0.05950665399397239,0.1367901794775989,0.9820947905706551,0.011928330299171539,65.27118721101367,65.27118721101367,0.08475351930528167,88.0,185.0,76.055556,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_short_dipole_z_1p2G,1200000000.0,4,0.0,False,24,120,240,2664,37x72,91.57008364673112,0.017524295807039552,0.017524295807036402,0.10080585829042842,0.9995025144092848,0.0005977276839114865,0.0,124.8660541176155,0.07621333987387159,88.0,185.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_short_dipole_z_1p2G,1200000000.0,4,1e-10,False,24,120,240,2664,37x72,91.57008364673112,0.017524295807039552,0.017524295807036402,0.10080585829042843,0.9995025144224762,0.0005977276277294137,0.0,124.8660541176155,0.07621333247675885,88.0,185.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_short_dipole_z_1p2G,1200000000.0,4,1e-08,False,24,120,240,2664,37x72,91.57008364673112,0.01752429580705479,0.01752429580705164,0.10080585829055914,0.999502515728371,0.0005977220657246737,0.0,124.8660541176155,0.07621260016217002,88.0,185.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_short_dipole_z_1p2G,1200000000.0,4,1e-06,False,24,120,240,2664,37x72,91.57008364673112,0.01752429596016754,0.017524295960164395,0.100805859596557,0.9995026462710892,0.0005971661179715621,0.0,124.8660541176155,0.07613937024814912,88.0,185.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_short_dipole_z_1p2G,1200000000.0,5,0.0,False,35,120,240,2664,37x72,587.9658925358831,0.013930382537440578,0.013930382537437972,0.0817245904392762,0.9992469676212364,0.0007262785009110456,60.07449480206869,60.07449480206869,0.07641491318983071,88.0,185.0,80.833333,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,5,1e-10,False,35,120,240,2664,37x72,587.9658925358831,0.013930382537440542,0.013930382537437938,0.08172459043928719,0.9992469675531443,0.0007262785440253645,60.07449480206869,60.07449480206869,0.07641491258242006,88.0,185.0,80.833333,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,5,1e-08,False,35,120,240,2664,37x72,587.9658925358831,0.013930382537586652,0.013930382537584048,0.08172459054827308,0.9992469608120127,0.0007262828130845259,60.07449480206869,60.07449480206869,0.07641485255359669,88.0,185.0,80.833333,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,5,1e-06,False,35,120,240,2664,37x72,587.9658925358831,0.013930383992548413,0.013930383992545807,0.08172565849753695,0.999246286352108,0.0007267168583867916,60.07449480206869,60.07449480206869,0.07640985547264752,88.0,185.0,80.833333,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_short_dipole_z_1p2G,1200000000.0,6,0.0,False,48,120,240,2664,37x72,3959.756196313295,0.008500825461948702,0.008500825461945704,0.06799617318313239,0.9991791954753013,0.01048793477187208,99.91684430153686,99.91684430153686,0.45447067100405475,88.0,185.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_short_dipole_z_1p2G,1200000000.0,6,1e-10,False,48,120,240,2664,37x72,3959.756196313295,0.00850082546198381,0.008500825461980815,0.0679961731998238,0.99917920443872,0.010487700179397463,99.91684430153686,99.91684430153686,0.4544651211333911,88.0,185.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_short_dipole_z_1p2G,1200000000.0,6,1e-08,False,48,120,240,2664,37x72,3959.756196313295,0.008500825811079707,0.00850082581107671,0.06799633859147708,0.9991800907546511,0.010464547581873008,99.91684430153686,99.91684430153686,0.45391713652969634,88.0,185.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_short_dipole_z_1p2G,1200000000.0,6,1e-06,False,48,120,240,2664,37x72,3959.756196313295,0.00850311276245405,0.008503112762450981,0.06878264437935863,0.9992608907983691,0.009975429688229863,74.94644551033201,74.94644551033201,0.44311566641027583,88.0,185.0,88.0,110.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_short_dipole_z_1p2G,1200000000.0,8,0.0,False,80,120,240,2664,37x72,386389.3072940136,0.0034342885269780386,0.0034342885269746347,0.04582410202373168,0.9861497268747619,0.17598114938971962,99.91684430153686,99.91684430153686,2.345627613547655,88.0,185.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_short_dipole_z_1p2G,1200000000.0,8,1e-10,False,80,120,240,2664,37x72,386389.3072940136,0.0034345779026711686,0.0034345779026676705,0.04645573451323532,0.9877447016988675,0.1584096391771393,99.91684430153686,99.91684430153686,2.1879369187312774,88.0,185.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_short_dipole_z_1p2G,1200000000.0,8,1e-08,False,80,120,240,2664,37x72,386389.3072940136,0.0035715207140797024,0.003571520714075358,0.05276551956498649,0.9968091175426103,0.07242515850086755,164.4787725094689,164.4787725094689,1.3490720307319042,88.0,185.0,88.0,350.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_short_dipole_z_1p2G,1200000000.0,8,1e-06,False,80,120,240,2664,37x72,386389.3072940136,0.004931275009409373,0.004931275009405997,0.054756384806926885,0.9935185080249228,0.023119519623669368,69.93986067751892,69.93986067751892,0.6175073194076373,88.0,185.0,80.833333,255.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_short_dipole_z_1p2G,1200000000.0,10,0.0,False,120,120,240,2664,37x72,5831093939654483.0,5.0521345704585733e-14,5.0508667686066187e-14,1.0695756494216507e-08,0.9847871725536217,0.022223085704626187,171.22222200000002,171.22222200000002,0.5499790833017039,88.0,185.0,83.222222,5.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_short_dipole_z_1p2G,1200000000.0,10,1e-10,False,120,120,240,2664,37x72,5831093939654483.0,3.398436526655249e-05,3.398436518767552e-05,0.021882191821274863,0.9765623898103144,0.11394372349992751,99.80891336197078,99.80891336197078,1.7424340454268616,88.0,185.0,85.611111,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_short_dipole_z_1p2G,1200000000.0,10,1e-08,False,120,120,240,2664,37x72,5831093939654483.0,0.0005741648953099197,0.000574164895296036,0.037739459321487354,0.7511467148635882,0.6987054436495299,79.94143829632996,79.94143829632996,8.345497228177173,88.0,185.0,88.0,105.00000000000001,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_short_dipole_z_1p2G,1200000000.0,10,1e-06,False,120,120,240,2664,37x72,5831093939654483.0,0.0018225530096478934,0.0018225530096419738,0.043936406520772554,0.8277829901122689,0.5823754282448127,79.94143829632996,79.94143829632996,6.6478499190605245,88.0,185.0,88.0,105.00000000000001,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_halfwave_dipole_z_1p2G,1200000000.0,2,0.0,False,8,120,240,2664,37x72,4.541850308603114,0.10988830942996046,0.10988830942978957,0.997273643961279,0.9272484956279649,0.06377190801625422,66.00960180620623,66.00960180620623,-0.5662842551456426,88.0,315.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,2,1e-10,False,8,120,240,2664,37x72,4.541850308603114,0.10988830942996047,0.1098883094297896,0.997273643961279,0.9272484956250069,0.06377190801985161,66.00960180620623,66.00960180620623,-0.5662842554070988,88.0,315.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,2,1e-08,False,8,120,240,2664,37x72,4.541850308603114,0.1098883094299605,0.10988830942978961,0.997273643961279,0.9272484953320842,0.06377190837600023,66.00960180620623,66.00960180620623,-0.5662842812903248,88.0,315.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,2,1e-06,False,8,120,240,2664,37x72,4.541850308603114,0.10988830943024219,0.1098883094300713,0.9972736439612793,0.9272484660398709,0.06377194399086801,66.00960180620623,66.00960180620623,-0.5662868696123863,88.0,315.0,68.888889,250.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.06666666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,3,0.0,False,15,120,240,2664,37x72,19.310602360044232,0.04813356964037697,0.04813356963998354,0.9965545642209863,0.9901730928070127,0.007960262303476505,70.00887489945602,70.00887489945602,-0.07857806312469037,88.0,315.0,78.444444,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_halfwave_dipole_z_1p2G,1200000000.0,3,1e-10,False,15,120,240,2664,37x72,19.310602360044232,0.04813356964037695,0.04813356963998351,0.9965545642209863,0.9901730927959423,0.007960262313994092,70.00887489945602,70.00887489945602,-0.07857806380103234,88.0,315.0,78.444444,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_halfwave_dipole_z_1p2G,1200000000.0,3,1e-08,False,15,120,240,2664,37x72,19.310602360044232,0.04813356964037734,0.04813356963998392,0.9965545642209861,0.990173091699971,0.007960263355238981,70.00887489945602,70.00887489945602,-0.0785781307579822,88.0,315.0,78.444444,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_halfwave_dipole_z_1p2G,1200000000.0,3,1e-06,False,15,120,240,2664,37x72,19.310602360044232,0.0481335696440963,0.04813356964370287,0.9965545642209958,0.9901729821018502,0.00796036748083432,70.00887489945602,70.00887489945602,-0.07858482644620592,88.0,315.0,78.444444,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.125,False
L1_halfwave_dipole_z_1p2G,1200000000.0,4,0.0,False,24,120,240,2664,37x72,91.57008364673112,0.01303060343177784,0.013030603431459302,0.466195555568621,0.9998400642355547,0.00013075304380161796,0.0,4.996952202425866,0.012234194793856647,88.0,315.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_halfwave_dipole_z_1p2G,1200000000.0,4,1e-10,False,24,120,240,2664,37x72,91.57008364673112,0.013030603431777865,0.01303060343145933,0.466195555568621,0.9998400642417371,0.00013075303358000512,0.0,4.996952202425866,0.012234187863762605,88.0,315.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_halfwave_dipole_z_1p2G,1200000000.0,4,1e-08,False,24,120,240,2664,37x72,91.57008364673112,0.01303060343179843,0.013030603431479895,0.46619555556862324,0.9998400648537883,0.00013075202166126822,0.0,4.996952202425866,0.012233501784120677,88.0,315.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_halfwave_dipole_z_1p2G,1200000000.0,4,1e-06,False,24,120,240,2664,37x72,91.57008364673112,0.013030603637285424,0.013030603636966887,0.46619555559071696,0.9998401260220192,0.0001306510469325362,0.0,4.996952202425866,0.012164895322634563,88.0,315.0,88.0,310.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2,False
L1_halfwave_dipole_z_1p2G,1200000000.0,5,0.0,False,35,120,240,2664,37x72,587.9658925358831,0.011079859258343627,0.011079859258339644,0.04931290243832132,0.9996234237848937,0.00029555805001492614,69.90719333154082,69.90719333154082,0.013544068230360558,88.0,315.0,83.222222,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,5,1e-10,False,35,120,240,2664,37x72,587.9658925358831,0.01107985925834362,0.011079859258339635,0.04931290243832139,0.999623423727588,0.0002955580954680039,69.90719333154082,69.90719333154082,0.01354406905999056,88.0,315.0,83.222222,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,5,1e-08,False,35,120,240,2664,37x72,587.9658925358831,0.011079859258576059,0.011079859258572074,0.04931290243894864,0.9996234180543235,0.0002955625953864294,69.90719333154082,69.90719333154082,0.01354415124954444,88.0,315.0,83.222222,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,5,1e-06,False,35,120,240,2664,37x72,587.9658925358831,0.01107986157726966,0.011079861577265678,0.04931290858664155,0.9996228503827295,0.0002960131918795556,69.90719333154082,69.90719333154082,0.01355289863481807,88.0,315.0,83.222222,245.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.2916666666666667,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,0.0,False,48,120,240,2664,37x72,3959.756196313295,0.006723855498134583,0.006723855498132619,0.027131703489804603,0.9995930935498575,0.0057446371100714185,29.981295925743726,29.981295925743726,0.3304189857710496,88.0,315.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-10,False,48,120,240,2664,37x72,3959.756196313295,0.006723855498164874,0.006723855498162909,0.02713170348993235,0.9995930986305417,0.005744497828146777,29.981295925743726,29.981295925743726,0.3304146695844542,88.0,315.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-08,False,48,120,240,2664,37x72,3959.756196313295,0.006723855799494158,0.006723855799492194,0.02713170475534976,0.9995936010249935,0.005730751158665351,29.981295925743726,29.981295925743726,0.3299884563977923,88.0,315.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,6,1e-06,False,48,120,240,2664,37x72,3959.756196313295,0.00672590750617053,0.006725907506168565,0.027137632138912106,0.9996393873792372,0.005378426764163264,154.68705227430175,154.68705227430175,0.31968663155294674,88.0,315.0,88.0,110.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.4,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,0.0,False,80,120,240,2664,37x72,386389.3072940136,0.0027484277715220506,0.0027484277715218446,0.006098764617159618,0.9925512294099201,0.11656110072325869,29.981295925743726,29.981295925743726,1.7982276091029106,88.0,315.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-10,False,80,120,240,2664,37x72,386389.3072940136,0.002748659702572544,0.0027486597025723363,0.006116017804980707,0.9934097990182634,0.10379379166684138,29.981295925743726,29.981295925743726,1.6735750051444143,88.0,315.0,88.0,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-08,False,80,120,240,2664,37x72,386389.3072940136,0.002859013771859767,0.0028590137718595573,0.0062893791707414205,0.9982640875249065,0.0449789936772338,34.97799089329493,34.97799089329493,1.0236721972042369,88.0,315.0,88.0,350.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,8,1e-06,False,80,120,240,2664,37x72,386389.3072940136,0.003954270127286917,0.00395427012728678,0.006620366648444396,0.9962718811168498,0.011357157106791207,60.07449480206864,60.07449480206864,0.3910994892362673,88.0,315.0,80.833333,255.00000000000003,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,0.6666666666666666,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,0.0,False,120,120,240,2664,37x72,5831093939654483.0,4.251625125595104e-14,4.251456211994904e-14,1.9383921852632123e-09,0.9912783318312217,0.012677401436682622,162.6444837953872,162.6444837953872,0.37055207527305667,88.0,315.0,83.222222,119.99999999999999,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
L1_halfwave_dipole_z_1p2G,1200000000.0,10,1e-10,False,120,120,240,2664,37x72,5831093939654483.0,2.6995463584169928e-05,2.6995463581656554e-05,0.0018843185207082173,0.9866046637921286,0.07163011390971827,30.045213063955316,30.045213063955316,1.3041821344687852,88.0,315.0,85.611111,285.0,dictionary_weighted_120,dictionary_weighted,120,0,data\sampling_layouts\hemisphere_sampling_candidates.csv,120,240,1.0,False
