candidate,candidate_method,requested_sensor_count,sensor_count,missing_sensor_count,lmax,lambda_reg,include_l0,mode_count,case_count,sample_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_nearfield_fit_relative_error,max_nearfield_fit_relative_error,min_farfield_total_complex_correlation_abs,max_farfield_total_complex_relative_l2_error,min_theta_farfield_complex_correlation_abs,min_phi_farfield_complex_correlation_abs,max_theta_farfield_error_to_total_norm,max_phi_farfield_error_to_total_norm,max_basis_condition,max_mode_sensor_ratio,any_component_underdetermined,status,status_rank
dictionary_weighted_120,dictionary_weighted,120,120,0,5,1e-08,False,35,2,2,0.9994351894331681,0.9992469608120127,0.0005109227042354777,0.0007262828130845259,64.99084406680475,69.90719333154082,0.012505120898081356,0.013930382537586652,0.9995308028734633,0.030678708393196447,0.9995308028734636,0.9818380503552594,0.030678708393189494,2.0792332503004267e-08,587.9658925358831,0.2916666666666667,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,5,1e-06,False,35,2,2,0.9994345683674187,0.999246286352108,0.0005113650251331736,0.0007267168583867916,64.99084406680475,69.90719333154082,0.012505122784909038,0.013930383992548413,0.9995308514287312,0.030677084043743457,0.9995308514287312,0.9818348669012961,0.03067708404373651,2.079469895809181e-08,587.9658925358831,0.2916666666666667,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,8,1e-06,False,80,2,2,0.9948951945708864,0.9935185080249228,0.01723833836523029,0.023119519623669368,65.00717773979378,69.93986067751892,0.004442772568348146,0.004931275009409373,0.9994527077147836,0.03323164846230122,0.9994527077147836,0.9859107502612953,0.03323164846229626,3.1243525270793266e-08,386389.3072940136,0.6666666666666666,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,3,0.0,False,15,2,2,0.9861340087476398,0.982094924688267,0.009944259519162786,0.011928256734849065,67.64003105523484,70.00887489945602,0.05382011181591924,0.0595066539914615,0.9953206001099809,0.09685984892764869,0.9953206001099805,0.0176648594583834,0.09685984892764495,1.866104709374931e-07,19.310602360044232,0.125,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,3,1e-10,False,15,2,2,0.9861340087353989,0.9820949246748556,0.009944259528099662,0.011928256742205233,67.64003105523484,70.00887489945602,0.05382011181591925,0.05950665399146155,0.9953206001110032,0.0968598489142165,0.9953206001110032,0.017664859459666147,0.09685984891421277,1.866104709374065e-07,19.310602360044232,0.125,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,3,1e-08,False,15,2,2,0.9861340075235365,0.982094923347102,0.009944260412861127,0.011928257470483272,67.64003105523484,70.00887489945602,0.05382011181591956,0.05950665399146178,0.9953206002122053,0.09685984758452972,0.9953206002122051,0.017664859586660246,0.096859847584526,1.8661047092883945e-07,19.310602360044232,0.125,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,3,1e-06,False,15,2,2,0.9861338863362527,0.9820947905706551,0.00994434889000293,0.011928330299171539,67.64003105523484,70.00887489945602,0.053820111819035066,0.05950665399397383,0.9953206103322614,0.09685971461821412,0.9953206103322612,0.01766487228593081,0.0968597146182104,1.8661047007212963e-07,19.310602360044232,0.125,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,10,1e-10,False,120,2,2,0.9815835268012215,0.9765623898103144,0.09278691870482289,0.11394372349992751,64.92706321296305,99.80891336197078,3.048991442536121e-05,3.398436526655249e-05,0.9982406358301898,0.05942361582268618,0.9982406358322187,0.04126959075083786,0.0594236157883023,2.0214947068697475e-06,5831093939654483.0,1.0,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,6,0.0,False,48,2,2,0.9993861445125793,0.9991791954753013,0.00811628594097175,0.01048793477187208,64.94907011364029,99.91684430153686,0.007612340480041642,0.008500825461948702,0.9997379986308415,0.022889740104293434,0.9997379986308415,0.9847888150023754,0.02288974010428559,1.9015712809527404e-08,3959.756196313295,0.4,False,diagnostic_only,3
dictionary_weighted_120,dictionary_weighted,120,120,0,6,1e-10,False,48,2,2,0.9993861515346308,0.99917920443872,0.00811609900377212,0.010487700179397463,64.94907011364029,99.91684430153686,0.007612340480074342,0.00850082546198381,0.9997379990055049,0.02288972373630986,0.9997379990055049,0.9847889380783656,0.02288972373630202,1.9015641123435565e-08,3959.756196313295,0.4,False,diagnostic_only,3
