prior_id,surface_path,model_variant,field_model,approximation,include_magnetic,magnetic_sign,weight_mode,candidate,candidate_method,lambda_reg,smooth_lambda,smoothness_neighbor_count,smoothness_rows,surface_nodes,unknown_count,sensor_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_relative_residual,max_relative_residual,mean_smoothness_relative_jump,max_smoothness_relative_jump,mean_active_nodes,mean_top10_node_energy_share,mean_stable_condition,status
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_minus,current_green,electric_magnetic_current_green,1,-1.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,1216,96,384,162,0.735529130472421,0.7160976158567495,0.4389995695162031,0.4458943250492218,79.88504368039888,144.77927745728067,0.35609946241843404,0.36606080980684935,1.313352814577451,1.33347875892927,96.0,0.2382615615403228,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_plus,current_green,electric_magnetic_current_green,1,1.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,1216,96,384,162,0.735529130472421,0.7160976158567495,0.4389995695162031,0.4458943250492218,79.88504368039888,144.77927745728067,0.35609946241843404,0.36606080980684935,1.313352814577451,1.33347875892927,96.0,0.2382615615403228,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0001,6,608,96,192,162,0.7351190913014612,0.7157761917655936,0.3331660387512265,0.33851060591229803,110.639605024286,171.22222200000002,0.5836985266369923,0.5887919457616497,2.037631490623099,2.0482138258256075,96.0,0.18857816081463447,244.70277170452442,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_current_green,current_green,electric_current_green,0,0.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0001,6,608,96,192,162,0.7350353672604204,0.7156625952608698,0.3329461497542454,0.3382911598268292,110.639605024286,171.22222200000002,0.5842226358972202,0.589308868038421,2.0375165885497726,2.048077559347206,96.0,0.18848872526866967,244.79421535285175,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,608,96,192,162,0.7337929373085257,0.7146278936323648,0.3361977665348307,0.3424358206171047,72.49041784342015,94.9238476382683,0.573894919939572,0.5792953572272181,1.9972654532443628,2.007225381667026,96.0,0.18931837900488915,244.70277170452442,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,608,96,192,162,0.7337756068653978,0.714612652238846,0.3362786141307218,0.34256715352723416,72.49041784342015,94.9238476382683,0.5737909155773742,0.5791945554911375,1.996794746666961,2.0067466144307327,96.0,0.18933240095459888,244.70277170452442,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,608,96,192,162,0.7337754330671225,0.7146124993718668,0.33627942410480627,0.3425684685495203,72.49041784342015,94.9238476382683,0.5737898748836497,0.5791935468376502,1.9967900310034503,2.0067418179216183,96.0,0.18933254102411784,244.70277170452442,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_current_green,current_green,electric_current_green,0,0.0,sqrt_area,full_grid_162,full_grid,1e-06,0.0001,6,608,96,192,162,0.7337778973733791,0.7145890030263465,0.33566796341449257,0.34156919110414574,72.49041784342015,94.9238476382683,0.5744176511150156,0.5798114057955663,1.9972106942700893,2.007146227811559,96.0,0.1891869573668069,244.79421535285175,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_current_green,current_green,electric_current_green,0,0.0,sqrt_area,full_grid_162,full_grid,1e-08,0.0001,6,608,96,192,162,0.7337613650589555,0.7145746272722319,0.33574876679282073,0.34170012501720076,72.49041784342015,94.9238476382683,0.5743136227126255,0.5797105856818111,1.9967407573067943,2.0066682015724013,96.0,0.18920112289588253,244.79421535285175,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_current_green,current_green,electric_current_green,0,0.0,sqrt_area,full_grid_162,full_grid,1e-10,0.0001,6,608,96,192,162,0.7337611992564852,0.7145744830769938,0.3357495763237136,0.3417014360445202,72.49041784342015,94.9238476382683,0.5743125817772607,0.5797095768433869,1.9967360493615889,2.00666341249572,96.0,0.18920126440872923,244.79421535285175,diagnostic_only
