sample_id,frequency_hz,candidate,model_variant,lambda_reg,smooth_lambda,weight_mode,prior_id,node_index,x_m,y_m,z_m,normal_x,normal_y,normal_z,weight_m2,J_t1_real,J_t1_imag,J_t2_real,J_t2_imag,M_t1_real,M_t1_imag,M_t2_real,M_t2_imag,node_coeff_norm
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,30,-0.3151449697235152,0.0830712026352708,4.127604166666667,-0.9004141992100434,0.2373462932436309,0.3645833333333333,0.0160352125026979,-3.566326227780496e-05,-4.597414220708498e-05,0.00027396555936931837,5.490406645893497e-05,-5.1856471212680284e-05,0.0006679469155745415,6.534716944860101e-05,6.399664534785233e-05,0.0007339380580574505
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,31,0.1777579074712884,-0.2764543880555685,4.1203125,0.5078797356322526,-0.7898696801587672,0.34375,0.0160352125026979,-9.398922238241581e-05,3.496516763145475e-05,0.00023258483140053878,6.0116410599031655e-05,-0.00012818366151804884,0.0006436609728657922,9.514802745784274e-05,3.652275106876728e-05,0.0007133609051790942
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,32,0.0561057877890686,0.3264635229381789,4.113020833333334,0.1603022508259104,0.9327529226805114,0.3229166666666666,0.0160352125026979,-4.727124111044819e-05,7.451125397436414e-05,0.00022593410583901584,-4.130449992565755e-06,-0.00018237500514884514,0.0006453936041432624,6.865920472841011e-06,1.932966006131331e-05,0.0007134872818750645
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,33,-0.2637902621708605,-0.2042940060300371,4.105729166666666,-0.7536864633453159,-0.5836971600858205,0.3020833333333333,0.0160352125026979,-3.368549702665165e-05,6.720495599962689e-05,0.00019059969407952683,-3.333188826380932e-05,-0.00017830090055271597,0.0006391442115978446,7.858999732901706e-06,1.9647599760734183e-05,0.0006955823483883014
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,34,0.334725310016605,-0.0277313077231783,4.0984375,0.9563580286188716,-0.0792323077805096,0.28125,0.0160352125026979,-2.5486961729340066e-05,5.2059056431401975e-05,0.00011560843478913306,-2.789897383890636e-06,-0.0002577197760559041,0.0005923052837544541,-1.5050621244201657e-05,-1.779832230875886e-06,0.0006589442658016555
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,35,-0.2294770154392229,0.2480579296274941,4.091145833333333,-0.6556486155406371,0.7087369417928404,0.2604166666666666,0.0160352125026979,1.6712247896770764e-05,7.207913923576345e-05,7.38673786941493e-05,-7.087743430264203e-06,-0.00022222364242897792,0.0006140659714676019,-5.424212119996234e-05,-2.779949486484742e-05,0.0006641962898727106
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,36,0.001657670441763,-0.3398024880152371,4.083854166666667,0.0047362012621802,-0.970864251472106,0.2395833333333333,0.0160352125026979,-1.838995990073361e-05,4.0571159003559236e-05,4.82117759335408e-05,-5.0138724606524326e-05,-0.00020942940089400817,0.0005865404685810915,1.932861658253358e-05,-1.2443547051476278e-05,0.0006286822004289958
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,37,0.2294644582705623,0.2529510742897672,4.0765625,0.6556127379158925,0.7227173551136206,0.21875,0.0160352125026979,1.8222201642196405e-05,1.329959209402242e-06,2.648980011287939e-05,-0.00010169146682263683,-0.00023075512872142617,0.0005103420858485118,-3.292053342817574e-05,-6.634586068876553e-06,0.000571140468389082
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,38,-0.3416125868071022,-0.0316605777626623,4.069270833333333,-0.9760359623060064,-0.0904587936076065,0.1979166666666666,0.0160352125026979,4.227314274090927e-05,-4.9138187268048646e-05,-2.4194715102394403e-05,-8.371562168443204e-05,-0.00020924719668120395,0.0004529327311592469,-2.625575707539242e-05,1.6744465407801125e-05,0.0005115637396979894
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,39,0.2743896769967368,-0.2082519821200557,4.061979166666666,0.7839705057049624,-0.5950056632001591,0.1770833333333333,0.0160352125026979,1.1848314374614007e-05,-5.8272330308647974e-05,-6.111276516706981e-05,-0.00013393589302488336,-0.0002497271589476571,0.00037329907448233957,1.9674241559115987e-05,2.1498632574419525e-05,0.00047725754100778157
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,40,-0.0618748285048364,0.3401187776957441,4.0546875,-0.1767852242995326,0.9717679362735548,0.15625,0.0160352125026979,1.6266189761769716e-05,2.6310167622464178e-05,-8.492417263987158e-05,-0.00014972252320541432,-0.00023024890895008743,0.000366713048411883,4.207350592569352e-06,-1.4947205150646916e-05,0.00046724715471826756
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,41,-0.1846948687969357,-0.2934986208191131,4.047395833333334,-0.5276996251341022,-0.8385674880546091,0.1354166666666666,0.0160352125026979,1.0369776961067798e-05,1.3006950120389161e-05,-0.00011476554972202367,-0.00014623091769263395,-0.00017295944477645642,0.00038486108651657663,1.355706670197636e-06,-1.2033812082402095e-05,0.00046153114926708344
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,42,0.3353297609074893,0.0918999851234932,4.040104166666667,0.9580850311642553,0.2625713860671235,0.1145833333333333,0.0160352125026979,2.3638653554326102e-05,-2.5215436205343962e-06,-0.00012731358472870382,-0.00018663066777655245,-0.00017784335187553558,0.0002871959661367142,-3.669091275972482e-05,-2.7387857580516177e-05,0.00040964740659353024
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,43,-0.3100187715952942,0.1590965150538966,4.0328125,-0.8857679188436979,0.4545614715825619,0.09375,0.0160352125026979,3.2749008891947855e-05,9.262058583190118e-06,-0.00015738422401916216,-0.000145717871580533,-0.00013397151688922208,0.00029684465378910065,-1.9994886967641463e-05,-3.911118362405448e-05,0.00039389893550347563
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,44,0.1213420164482935,-0.3272992546741197,4.025520833333333,0.346691475566553,-0.935140727640342,0.0729166666666666,0.0160352125026979,2.5403131423298053e-05,-4.170409849363555e-05,-0.00010939178784169906,-0.00020443922712918547,-9.143474719888602e-05,0.00029259646448652254,2.068527034248399e-05,-8.162689726856962e-06,0.0003880902288021612
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,45,0.1317858186592982,0.3237285830490373,4.018229166666667,0.3765309104551378,0.9249388087115352,0.0520833333333333,0.0160352125026979,-2.900479524647518e-06,9.944071836985482e-06,-5.319736619150236e-05,-0.0002495402210450447,-3.45173083201509e-05,0.00027930590204293973,2.4471072482030933e-05,-1.8730707356178533e-05,0.00038126169924510754
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,46,-0.3161250788917144,-0.1498175743678203,4.0109375,-0.903214511119184,-0.4280502124794866,0.03125,0.0160352125026979,-8.930838884576819e-06,9.156687007698253e-06,-5.2520866753049615e-05,-0.00025318811369608445,1.3450203503835963e-05,0.000258654990399039,-6.804686784962625e-06,-8.793967456766387e-06,0.00036637851577310846
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,47,0.3344463184169463,-0.1031133744800164,4.003645833333334,0.9555609097627036,-0.2946096413714757,0.0104166666666666,0.0160352125026979,-1.251671395919809e-05,-3.9825853087895985e-06,-2.7504435886859497e-05,-0.00032328568290165247,1.0697767818294313e-05,0.00016491824820346143,-8.047347981613427e-06,-9.114226421134955e-06,0.00036455857641304486
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,48,-0.1769582229187195,0.3019478352973479,3.9963541666666655,-0.5055949226249129,0.8627081008495655,-0.0104166666666667,0.0160352125026979,-3.446503097783053e-05,4.0723842270811415e-05,-5.102931113046107e-05,-0.0002856927942414907,3.3095995709721726e-05,0.00013826850253347058,2.5336687253791327e-05,-1.906690830425597e-05,0.0003290739299970548
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,49,-0.0734474433527284,-0.3420319344135832,3.9890625,-0.2098498381506528,-0.9772340983245236,-0.03125,0.0160352125026979,1.979822938403907e-06,-4.29344516497027e-06,-3.7625728645103855e-05,-0.0002604438732565714,6.049118012521138e-05,0.00015043237578172837,6.1274004720589476e-06,-5.9939340426254796e-06,0.0003092436172038807
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,50,0.2849491942343586,0.2024145602169682,3.9817708333333335,0.8141405549553103,0.5783273149056236,-0.0520833333333332,0.0160352125026979,1.3537046810383467e-06,8.017252248894849e-06,1.7313178381353527e-05,-0.0002752893533852556,6.8923911992641e-05,0.00010232311490007814,-1.852551175197774e-05,-2.6002168128744447e-05,0.0003039570954973985
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,51,-0.3463885972275937,0.0431697437642618,3.974479166666667,-0.9896817063645535,0.123342125040748,-0.0729166666666667,0.0160352125026979,1.539687984963492e-05,4.259635221068997e-06,-9.559377704525121e-06,-0.0002338793103514051,4.222983719918158e-05,9.947961004705584e-05,-1.6061073168321168e-05,-1.4138433362602469e-05,0.0002591978534789937
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,52,0.2258601789585697,-0.2653498057367912,3.9671875,0.6453147970244851,-0.7581423021051177,-0.09375,0.0160352125026979,5.958715629330886e-05,-5.701978490372733e-05,4.893064743441051e-05,-0.0002789634634372985,4.4291002479009904e-05,7.431006590531537e-05,-1.7536577808040336e-05,2.0930816066634168e-05,0.000308619533851561
L1_short_dipole_z_1p2G,1200000000.0,full_grid_162,huygens_em_minus,0.01,0.0,sqrt_area,level1_local_sphere_r0p35,53,0.0126711182460982,0.3474638090195375,3.959895833333333,0.0362031949888521,0.9927537400558214,-0.1145833333333332,0.0160352125026979,1.2760924361410718e-05,-2.419878697615754e-05,8.033210815762998e-05,-0.0002560843348279609,7.230761662147907e-05,5.666804303109725e-05,3.2579225940676244e-05,4.989798456225673e-05,0.0002911558516941148
